station,lat,lon,day,tmax,tmin
Sodankylä Tähtelä,67.36663,26.62901,2025-12-11,-3.6,-15.9
Sodankylä Tähtelä,67.36663,26.62901,2025-12-12,-14.9,-25.9
Sodankylä Tähtelä,67.36663,26.62901,2025-12-13,-25.7,-30.6
Sodankylä Tähtelä,67.36663,26.62901,2025-12-14,-7.7,-26.5
Sodankylä Tähtelä,67.36663,26.62901,2025-12-15,-5.4,-7.7
Sodankylä Tähtelä,67.36663,26.62901,2025-12-16,-3.8,-12.0
Sodankylä Tähtelä,67.36663,26.62901,2025-12-17,-0.6,-9.0
Sodankylä Tähtelä,67.36663,26.62901,2025-12-18,-1.0,-10.4
Sodankylä Tähtelä,67.36663,26.62901,2025-12-19,0.3,-8.1
Sodankylä Tähtelä,67.36663,26.62901,2025-12-20,0.7,-2.9
Sodankylä Tähtelä,67.36663,26.62901,2025-12-21,-1.2,-8.5
Sodankylä Tähtelä,67.36663,26.62901,2025-12-22,-6.8,-26.9
Sodankylä Tähtelä,67.36663,26.62901,2025-12-23,-3.4,-26.9
Sodankylä Tähtelä,67.36663,26.62901,2025-12-24,-2.6,-16.5
Sodankylä Tähtelä,67.36663,26.62901,2025-12-25,1.1,-12.1
Sodankylä Tähtelä,67.36663,26.62901,2025-12-26,0.4,-5.0
Sodankylä Tähtelä,67.36663,26.62901,2025-12-27,0.7,-2.2
Sodankylä Tähtelä,67.36663,26.62901,2025-12-28,-1.5,-12.5
Sodankylä Tähtelä,67.36663,26.62901,2025-12-29,-4.8,-13.4
Sodankylä Tähtelä,67.36663,26.62901,2025-12-30,-5.3,-21.3
Sodankylä Tähtelä,67.36663,26.62901,2025-12-31,-19.4,-30.0
Sodankylä Tähtelä,67.36663,26.62901,2026-01-01,-18.8,-27.1
Sodankylä Tähtelä,67.36663,26.62901,2026-01-02,-18.4,-30.6
Sodankylä Tähtelä,67.36663,26.62901,2026-01-03,-27.7,-32.9
Sodankylä Tähtelä,67.36663,26.62901,2026-01-04,-19.3,-27.6
Sodankylä Tähtelä,67.36663,26.62901,2026-01-05,-21.5,-30.3
Sodankylä Tähtelä,67.36663,26.62901,2026-01-06,-24.8,-34.4
Sodankylä Tähtelä,67.36663,26.62901,2026-01-07,-26.6,-35.1
Sodankylä Tähtelä,67.36663,26.62901,2026-01-08,-35.1,-39.1
Sodankylä Tähtelä,67.36663,26.62901,2026-01-09,-36.3,-40.0
Sodankylä Tähtelä,67.36663,26.62901,2026-01-10,-33.9,-38.5
Sodankylä Tähtelä,67.36663,26.62901,2026-01-11,-33.1,-35.4
Sodankylä Tähtelä,67.36663,26.62901,2026-01-12,-19.6,-34.8
Sodankylä Tähtelä,67.36663,26.62901,2026-01-13,-12.4,-22.0
Sodankylä Tähtelä,67.36663,26.62901,2026-01-14,-13.2,-19.1
Sodankylä Tähtelä,67.36663,26.62901,2026-01-15,-8.6,-15.7
Sodankylä Vuotso,68.08422,27.18501,2025-12-07,-4.8,-11.1
Sodankylä Vuotso,68.08422,27.18501,2025-12-08,-7.7,-10.1
Sodankylä Vuotso,68.08422,27.18501,2025-12-09,-8.0,-18.8
Sodankylä Vuotso,68.08422,27.18501,2025-12-10,-4.2,-8.0
Sodankylä Vuotso,68.08422,27.18501,2025-12-11,-4.3,-15.7
Sodankylä Vuotso,68.08422,27.18501,2025-12-12,-10.8,-27.4
Sodankylä Vuotso,68.08422,27.18501,2025-12-13,-23.6,-31.4
Sodankylä Vuotso,68.08422,27.18501,2025-12-14,-7.9,-24.5
Sodankylä Vuotso,68.08422,27.18501,2025-12-15,-6.3,-8.3
Sodankylä Vuotso,68.08422,27.18501,2025-12-16,-4.9,-11.1
Sodankylä Vuotso,68.08422,27.18501,2025-12-17,-4.2,-10.5
Sodankylä Vuotso,68.08422,27.18501,2025-12-18,-4.7,-16.4
Sodankylä Vuotso,68.08422,27.18501,2025-12-19,-0.4,-10.0
Sodankylä Vuotso,68.08422,27.18501,2025-12-20,0.0,-5.7
Sodankylä Vuotso,68.08422,27.18501,2025-12-21,-1.3,-9.4
Sodankylä Vuotso,68.08422,27.18501,2025-12-22,-7.9,-24.8
Sodankylä Vuotso,68.08422,27.18501,2025-12-23,-2.5,-24.8
Sodankylä Vuotso,68.08422,27.18501,2025-12-24,-1.5,-17.4
Sodankylä Vuotso,68.08422,27.18501,2025-12-25,0.1,-12.2
Sodankylä Vuotso,68.08422,27.18501,2025-12-26,-0.2,-4.0
Sodankylä Vuotso,68.08422,27.18501,2025-12-27,0.6,-2.9
Sodankylä Vuotso,68.08422,27.18501,2025-12-28,-2.8,-14.3
Sodankylä Vuotso,68.08422,27.18501,2025-12-29,-5.7,-16.7
Sodankylä Vuotso,68.08422,27.18501,2025-12-30,-5.4,-26.5
Sodankylä Vuotso,68.08422,27.18501,2025-12-31,-21.7,-32.6
Sodankylä Vuotso,68.08422,27.18501,2026-01-01,-21.3,-33.8
Sodankylä Vuotso,68.08422,27.18501,2026-01-02,-21.0,-31.8
Sodankylä Vuotso,68.08422,27.18501,2026-01-03,-26.5,-34.6
Sodankylä Vuotso,68.08422,27.18501,2026-01-04,-18.1,-27.0
Sodankylä Vuotso,68.08422,27.18501,2026-01-05,-21.3,-36.3
Sodankylä Vuotso,68.08422,27.18501,2026-01-06,-22.6,-37.0
Sodankylä Vuotso,68.08422,27.18501,2026-01-07,-19.1,-34.0
Sodankylä Vuotso,68.08422,27.18501,2026-01-08,-34.1,-38.2
Sodankylä Vuotso,68.08422,27.18501,2026-01-09,-35.5,-39.2
Sodankylä Vuotso,68.08422,27.18501,2026-01-10,-32.7,-39.7
Sodankylä Vuotso,68.08422,27.18501,2026-01-11,-32.6,-36.5
Sodankylä Vuotso,68.08422,27.18501,2026-01-12,-13.1,-35.8
Sodankylä Vuotso,68.08422,27.18501,2026-01-13,-11.5,-15.5
Sodankylä Vuotso,68.08422,27.18501,2026-01-14,-13.2,-19.4
Sodankylä Vuotso,68.08422,27.18501,2026-01-15,-9.6,-17.7
Somero Salkola,60.64668,23.80559,2025-12-07,3.9,1.6
Somero Salkola,60.64668,23.80559,2025-12-08,3.9,0.5
Somero Salkola,60.64668,23.80559,2025-12-09,6.0,1.9
Somero Salkola,60.64668,23.80559,2025-12-10,5.6,-1.1
Somero Salkola,60.64668,23.80559,2025-12-11,6.7,1.5
Somero Salkola,60.64668,23.80559,2025-12-12,1.5,-7.8
Somero Salkola,60.64668,23.80559,2025-12-13,-3.1,-7.6
Somero Salkola,60.64668,23.80559,2025-12-14,0.0,-3.7
Somero Salkola,60.64668,23.80559,2025-12-15,4.9,0.0
Somero Salkola,60.64668,23.80559,2025-12-16,5.7,4.2
Somero Salkola,60.64668,23.80559,2025-12-17,6.2,3.9
Somero Salkola,60.64668,23.80559,2025-12-18,5.6,1.9
Somero Salkola,60.64668,23.80559,2025-12-19,6.0,4.8
Somero Salkola,60.64668,23.80559,2025-12-20,6.7,4.4
Somero Salkola,60.64668,23.80559,2025-12-21,5.1,0.3
Somero Salkola,60.64668,23.80559,2025-12-22,0.5,-5.3
Somero Salkola,60.64668,23.80559,2025-12-23,-5.4,-9.6
Somero Salkola,60.64668,23.80559,2025-12-24,-0.6,-6.2
Somero Salkola,60.64668,23.80559,2025-12-25,4.8,-0.9
Somero Salkola,60.64668,23.80559,2025-12-26,5.1,0.9
Somero Salkola,60.64668,23.80559,2025-12-27,2.3,-0.2
Somero Salkola,60.64668,23.80559,2025-12-28,1.0,-3.2
Somero Salkola,60.64668,23.80559,2025-12-29,0.9,-5.2
Somero Salkola,60.64668,23.80559,2025-12-30,-3.5,-7.9
Somero Salkola,60.64668,23.80559,2025-12-31,-7.9,-13.1
Somero Salkola,60.64668,23.80559,2026-01-01,-11.2,-14.9
Somero Salkola,60.64668,23.80559,2026-01-02,-7.7,-11.6
Somero Salkola,60.64668,23.80559,2026-01-03,-8.2,-10.9
Somero Salkola,60.64668,23.80559,2026-01-04,-10.9,-16.9
Somero Salkola,60.64668,23.80559,2026-01-05,-14.3,-21.1
Somero Salkola,60.64668,23.80559,2026-01-06,-5.5,-16.7
Somero Salkola,60.64668,23.80559,2026-01-07,-5.4,-11.5
Somero Salkola,60.64668,23.80559,2026-01-08,-11.5,-17.3
Somero Salkola,60.64668,23.80559,2026-01-09,-14.7,-19.9
Somero Salkola,60.64668,23.80559,2026-01-10,-9.5,-16.2
Somero Salkola,60.64668,23.80559,2026-01-11,-6.7,-9.5
Somero Salkola,60.64668,23.80559,2026-01-12,-7.3,-11.3
Somero Salkola,60.64668,23.80559,2026-01-13,-6.0,-11.1
Somero Salkola,60.64668,23.80559,2026-01-14,-5.7,-8.5
Somero Salkola,60.64668,23.80559,2026-01-15,-3.5,-7.9
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-07,-0.5,-3.5
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-08,-0.4,-3.6
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-09,0.5,-0.7
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-10,-0.7,-3.4
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-11,-2.1,-7.8
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-12,-7.3,-13.1
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-13,-11.5,-18.2
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-14,-7.5,-17.7
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-15,-2.1,-7.5
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-16,0.5,-2.1
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-17,1.7,-0.8
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-18,0.5,-0.8
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-19,3.8,-0.4
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-20,4.5,2.4
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-21,3.2,-2.2
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-22,-1.8,-8.6
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-23,-4.7,-8.9
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-24,-3.2,-5.4
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-25,3.7,-4.7
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-26,1.1,-1.5
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-27,1.0,-2.8
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-28,1.3,-12.1
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-29,-4.1,-8.1
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-30,-4.5,-14.9
Sotkamo Kuolaniemi,64.11197,28.33639,2025-12-31,-14.9,-21.6
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-01,-18.2,-21.4
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-02,-21.1,-26.9
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-03,-14.6,-22.6
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-04,-17.6,-23.1
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-05,-20.2,-27.0
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-06,-14.1,-26.7
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-07,-15.0,-22.1
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-08,-19.6,-26.8
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-09,-24.7,-31.6
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-10,-11.5,-30.8
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-11,-11.0,-13.9
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-12,-11.0,-17.1
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-13,-10.1,-13.0
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-14,-10.8,-14.0
Sotkamo Kuolaniemi,64.11197,28.33639,2026-01-15,-6.2,-10.8
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-07,-1.2,-3.6
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-08,-0.1,-3.8
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-09,0.3,-1.5
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-10,-1.0,-3.4
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-11,-2.1,-7.9
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-12,-7.7,-18.4
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-13,-15.0,-20.6
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-14,-6.3,-17.0
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-15,-1.4,-6.3
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-16,0.3,-1.5
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-17,1.9,-0.6
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-18,1.3,-1.0
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-19,3.6,-0.7
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-20,4.3,2.8
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-21,3.2,-2.6
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-22,-2.3,-10.6
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-23,-5.3,-10.4
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-24,-3.4,-5.5
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-25,3.7,-5.3
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-26,1.0,-2.6
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-27,0.3,-4.2
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-28,0.2,-13.4
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-29,-3.6,-8.6
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-30,-5.1,-17.7
Sotkamo Tuhkakylä,63.99618,28.05972,2025-12-31,-15.0,-22.9
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-01,-16.7,-24.5
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-02,-20.5,-27.8
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-03,-15.1,-21.6
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-04,-17.4,-26.1
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-05,-17.6,-28.6
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-06,-12.2,-22.0
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-07,-14.1,-18.4
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-08,-18.3,-26.5
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-09,-24.2,-29.0
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-10,-11.5,-24.4
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-11,-10.9,-14.4
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-12,-11.2,-18.9
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-13,-10.5,-13.5
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-14,-9.5,-14.1
Sotkamo Tuhkakylä,63.99618,28.05972,2026-01-15,-6.8,-9.7
Suomussalmi Pesiö,64.93125,28.74672,2025-12-07,-1.9,-5.7
Suomussalmi Pesiö,64.93125,28.74672,2025-12-08,-2.7,-6.2
Suomussalmi Pesiö,64.93125,28.74672,2025-12-09,0.0,-2.7
Suomussalmi Pesiö,64.93125,28.74672,2025-12-10,-0.6,-3.6
Suomussalmi Pesiö,64.93125,28.74672,2025-12-11,-3.4,-10.5
Suomussalmi Pesiö,64.93125,28.74672,2025-12-12,-10.4,-17.2
Suomussalmi Pesiö,64.93125,28.74672,2025-12-13,-14.8,-22.2
Suomussalmi Pesiö,64.93125,28.74672,2025-12-14,-8.7,-22.5
Suomussalmi Pesiö,64.93125,28.74672,2025-12-15,-3.6,-8.7
Suomussalmi Pesiö,64.93125,28.74672,2025-12-16,0.1,-3.6
Suomussalmi Pesiö,64.93125,28.74672,2025-12-17,0.0,-2.6
Suomussalmi Pesiö,64.93125,28.74672,2025-12-18,0.0,-2.7
Suomussalmi Pesiö,64.93125,28.74672,2025-12-19,2.0,-1.7
Suomussalmi Pesiö,64.93125,28.74672,2025-12-20,3.8,1.4
Suomussalmi Pesiö,64.93125,28.74672,2025-12-21,2.1,-2.9
Suomussalmi Pesiö,64.93125,28.74672,2025-12-22,-2.4,-14.1
Suomussalmi Pesiö,64.93125,28.74672,2025-12-23,-4.9,-13.6
Suomussalmi Pesiö,64.93125,28.74672,2025-12-24,-3.9,-9.3
Suomussalmi Pesiö,64.93125,28.74672,2025-12-25,2.6,-4.2
Suomussalmi Pesiö,64.93125,28.74672,2025-12-26,0.9,-3.4
Suomussalmi Pesiö,64.93125,28.74672,2025-12-27,0.2,-5.1
Suomussalmi Pesiö,64.93125,28.74672,2025-12-28,0.3,-15.8
Suomussalmi Pesiö,64.93125,28.74672,2025-12-29,-6.7,-12.4
Suomussalmi Pesiö,64.93125,28.74672,2025-12-30,-5.0,-18.8
Suomussalmi Pesiö,64.93125,28.74672,2025-12-31,-16.2,-20.5
Suomussalmi Pesiö,64.93125,28.74672,2026-01-01,-12.5,-21.0
Suomussalmi Pesiö,64.93125,28.74672,2026-01-02,-16.4,-22.3
Suomussalmi Pesiö,64.93125,28.74672,2026-01-03,-18.6,-22.5
Suomussalmi Pesiö,64.93125,28.74672,2026-01-04,-16.4,-25.5
Suomussalmi Pesiö,64.93125,28.74672,2026-01-05,-20.5,-30.0
Suomussalmi Pesiö,64.93125,28.74672,2026-01-06,-19.5,-30.6
Suomussalmi Pesiö,64.93125,28.74672,2026-01-07,-18.6,-30.2
Suomussalmi Pesiö,64.93125,28.74672,2026-01-08,-23.9,-29.4
Suomussalmi Pesiö,64.93125,28.74672,2026-01-09,-24.1,-31.2
Suomussalmi Pesiö,64.93125,28.74672,2026-01-10,-12.0,-30.3
Suomussalmi Pesiö,64.93125,28.74672,2026-01-11,-11.5,-17.6
Suomussalmi Pesiö,64.93125,28.74672,2026-01-12,-10.8,-20.6
Suomussalmi Pesiö,64.93125,28.74672,2026-01-13,-10.2,-13.7
Suomussalmi Pesiö,64.93125,28.74672,2026-01-14,-11.9,-15.7
Suomussalmi Pesiö,64.93125,28.74672,2026-01-15,-6.8,-11.9
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-07,-2.2,-7.5
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-08,-4.1,-7.6
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-09,-2.4,-4.1
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-10,-1.3,-3.2
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-11,-3.1,-15.6
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-12,-15.6,-20.2
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-13,-17.7,-24.4
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-14,-7.8,-24.2
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-15,-4.0,-7.8
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-16,-1.2,-6.1
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-17,-0.8,-5.3
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-18,-1.0,-3.8
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-19,1.9,-2.5
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-20,3.7,1.2
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-21,1.3,-3.4
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-22,-2.6,-19.9
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-23,-4.8,-20.5
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-24,-4.9,-14.6
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-25,2.7,-4.9
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-26,1.3,-2.9
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-27,0.7,-5.9
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-28,0.6,-15.1
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-29,-5.7,-14.3
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-30,-4.9,-19.7
Taivalkoski kirkonkylä,65.57489,28.21766,2025-12-31,-14.3,-25.8
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-01,-12.0,-20.7
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-02,-13.3,-27.4
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-03,-17.9,-26.2
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-04,-20.6,-32.2
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-05,-29.0,-33.0
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-06,-19.0,-33.0
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-07,-22.8,-29.9
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-08,-25.6,-29.1
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-09,-29.1,-34.6
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-10,-22.7,-34.6
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-11,-13.5,-23.5
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-12,-13.9,-23.1
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-13,-10.5,-14.7
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-14,-12.3,-15.1
Taivalkoski kirkonkylä,65.57489,28.21766,2026-01-15,-7.2,-12.3
Tampere Härmälä,61.46561,23.74678,2025-12-07,3.5,2.4
Tampere Härmälä,61.46561,23.74678,2025-12-08,4.2,0.4
Tampere Härmälä,61.46561,23.74678,2025-12-09,3.2,1.9
Tampere Härmälä,61.46561,23.74678,2025-12-10,2.4,-1.2
Tampere Härmälä,61.46561,23.74678,2025-12-11,6.5,0.0
Tampere Härmälä,61.46561,23.74678,2025-12-12,0.2,-6.5
Tampere Härmälä,61.46561,23.74678,2025-12-13,-3.1,-7.5
Tampere Härmälä,61.46561,23.74678,2025-12-14,-0.3,-4.2
Tampere Härmälä,61.46561,23.74678,2025-12-15,5.4,-0.3
Tampere Härmälä,61.46561,23.74678,2025-12-16,6.3,4.5
Tampere Härmälä,61.46561,23.74678,2025-12-17,6.5,4.5
Tampere Härmälä,61.46561,23.74678,2025-12-18,6.1,1.8
Tampere Härmälä,61.46561,23.74678,2025-12-19,7.2,5.2
Tampere Härmälä,61.46561,23.74678,2025-12-20,7.2,5.4
Tampere Härmälä,61.46561,23.74678,2025-12-21,5.8,1.5
Tampere Härmälä,61.46561,23.74678,2025-12-22,1.9,-4.3
Tampere Härmälä,61.46561,23.74678,2025-12-23,-4.3,-11.2
Tampere Härmälä,61.46561,23.74678,2025-12-24,-0.2,-4.9
Tampere Härmälä,61.46561,23.74678,2025-12-25,7.2,-0.2
Tampere Härmälä,61.46561,23.74678,2025-12-26,7.1,-1.9
Tampere Härmälä,61.46561,23.74678,2025-12-27,3.3,-2.5
Tampere Härmälä,61.46561,23.74678,2025-12-28,2.0,-4.3
Tampere Härmälä,61.46561,23.74678,2025-12-29,1.9,-3.8
Tampere Härmälä,61.46561,23.74678,2025-12-30,-2.4,-6.6
Tampere Härmälä,61.46561,23.74678,2025-12-31,-6.5,-14.7
Tampere Härmälä,61.46561,23.74678,2026-01-01,-10.4,-17.1
Tampere Härmälä,61.46561,23.74678,2026-01-02,-9.7,-12.5
Tampere Härmälä,61.46561,23.74678,2026-01-03,-9.1,-11.9
Tampere Härmälä,61.46561,23.74678,2026-01-04,-11.9,-18.9
Tampere Härmälä,61.46561,23.74678,2026-01-05,-11.4,-23.0
Tampere Härmälä,61.46561,23.74678,2026-01-06,-7.5,-19.1
Tampere Härmälä,61.46561,23.74678,2026-01-07,-7.1,-9.1
Tampere Härmälä,61.46561,23.74678,2026-01-08,-9.1,-18.0
Tampere Härmälä,61.46561,23.74678,2026-01-09,-16.9,-21.9
Tampere Härmälä,61.46561,23.74678,2026-01-10,-8.0,-19.5
Tampere Härmälä,61.46561,23.74678,2026-01-11,-6.0,-8.0
Tampere Härmälä,61.46561,23.74678,2026-01-12,-6.0,-13.6
Tampere Härmälä,61.46561,23.74678,2026-01-13,-6.2,-13.9
Tampere Härmälä,61.46561,23.74678,2026-01-14,-5.3,-9.5
Tampere Härmälä,61.46561,23.74678,2026-01-15,-4.7,-6.8
Tampere Siilinkari,61.51757,23.75388,2025-12-07,3.5,2.6
Tampere Siilinkari,61.51757,23.75388,2025-12-08,4.2,0.6
Tampere Siilinkari,61.51757,23.75388,2025-12-09,3.5,1.9
Tampere Siilinkari,61.51757,23.75388,2025-12-10,2.8,-1.2
Tampere Siilinkari,61.51757,23.75388,2025-12-11,6.4,0.1
Tampere Siilinkari,61.51757,23.75388,2025-12-12,0.4,-5.6
Tampere Siilinkari,61.51757,23.75388,2025-12-13,-2.4,-5.8
Tampere Siilinkari,61.51757,23.75388,2025-12-14,-0.2,-3.6
Tampere Siilinkari,61.51757,23.75388,2025-12-15,5.7,-0.3
Tampere Siilinkari,61.51757,23.75388,2025-12-16,6.4,4.7
Tampere Siilinkari,61.51757,23.75388,2025-12-17,6.5,4.5
Tampere Siilinkari,61.51757,23.75388,2025-12-18,6.0,1.8
Tampere Siilinkari,61.51757,23.75388,2025-12-19,7.2,5.2
Tampere Siilinkari,61.51757,23.75388,2025-12-20,7.3,5.2
Tampere Siilinkari,61.51757,23.75388,2025-12-21,5.7,1.4
Tampere Siilinkari,61.51757,23.75388,2025-12-22,2.1,-4.3
Tampere Siilinkari,61.51757,23.75388,2025-12-23,-4.0,-6.2
Tampere Siilinkari,61.51757,23.75388,2025-12-24,0.4,-4.4
Tampere Siilinkari,61.51757,23.75388,2025-12-25,7.3,0.2
Tampere Siilinkari,61.51757,23.75388,2025-12-26,7.2,2.4
Tampere Siilinkari,61.51757,23.75388,2025-12-27,3.7,0.1
Tampere Siilinkari,61.51757,23.75388,2025-12-28,2.4,-2.4
Tampere Siilinkari,61.51757,23.75388,2025-12-29,2.3,-3.7
Tampere Siilinkari,61.51757,23.75388,2025-12-30,-1.6,-6.1
Tampere Siilinkari,61.51757,23.75388,2025-12-31,-5.5,-9.9
Tampere Siilinkari,61.51757,23.75388,2026-01-01,-9.2,-11.6
Tampere Siilinkari,61.51757,23.75388,2026-01-02,-8.7,-11.7
Tampere Siilinkari,61.51757,23.75388,2026-01-03,-8.3,-11.6
Tampere Siilinkari,61.51757,23.75388,2026-01-04,-10.8,-17.5
Tampere Siilinkari,61.51757,23.75388,2026-01-05,-11.1,-16.2
Tampere Siilinkari,61.51757,23.75388,2026-01-06,-7.8,-11.6
Tampere Siilinkari,61.51757,23.75388,2026-01-07,-7.4,-9.5
Tampere Siilinkari,61.51757,23.75388,2026-01-08,-9.4,-16.8
Tampere Siilinkari,61.51757,23.75388,2026-01-10,-7.7,-15.8
Tampere Siilinkari,61.51757,23.75388,2026-01-11,-6.0,-7.8
Tampere Siilinkari,61.51757,23.75388,2026-01-12,-6.0,-11.3
Tampere Siilinkari,61.51757,23.75388,2026-01-13,-6.3,-11.3
Tampere Siilinkari,61.51757,23.75388,2026-01-14,-5.5,-9.8
Tampere Siilinkari,61.51757,23.75388,2026-01-15,-4.6,-6.9
Tervola Loue,66.15352,24.99031,2025-12-07,-0.4,-3.9
Tervola Loue,66.15352,24.99031,2025-12-08,-3.2,-4.1
Tervola Loue,66.15352,24.99031,2025-12-09,-3.3,-5.0
