station,param,value
Hämeenlinna Katinen,tmin,-4.7
Hämeenlinna Katinen,tmin,-0.7
Hämeenlinna Katinen,tmin,-0.3
Hämeenlinna Katinen,tmin,-3.8
Hämeenlinna Katinen,tmin,-5.7
Hämeenlinna Katinen,tmin,-8.1
Hämeenlinna Katinen,tmin,-11.1
Hämeenlinna Katinen,tmin,-15.2
Hämeenlinna Katinen,tmin,-10.5
Hämeenlinna Katinen,tmin,-14.7
Hämeenlinna Katinen,tmin,-10.1
Hämeenlinna Katinen,tmin,-12.1
Hämeenlinna Katinen,tmin,-19.1
Hämeenlinna Katinen,tmin,-24.0
Hämeenlinna Katinen,tmin,-25.7
Hämeenlinna Katinen,tmax,-11.7
Hämeenlinna Katinen,tmax,-8.8
Hämeenlinna Katinen,tmax,-7.8
Hämeenlinna Katinen,tmax,-11.2
Hämeenlinna Katinen,tmax,-15.0
Hämeenlinna Katinen,tmax,-5.8
Hämeenlinna Katinen,tmax,-6.0
Hämeenlinna Katinen,tmax,-8.6
Hämeenlinna Katinen,tmax,-16.5
Hämeenlinna Katinen,tmax,-8.9
Hämeenlinna Katinen,tmax,-6.0
Hämeenlinna Katinen,tmax,-6.5
Hämeenlinna Katinen,tmax,-5.9
Hämeenlinna Katinen,tmax,-5.0
Hämeenlinna Katinen,tmax,-4.9
Hämeenlinna Katinen,tmax,-0.8
Hämeenlinna Katinen,tmax,-0.7
Hämeenlinna Katinen,tmax,1.1
Hämeenlinna Katinen,tmax,0.8
Hämeenlinna Katinen,tmax,-0.3
Hämeenlinna Katinen,tmax,-1.7
Hämeenlinna Katinen,tmax,-4.6
Hämeenlinna Katinen,tmax,-8.1
Hämeenlinna Katinen,tmax,-9.7
Hämeenlinna Katinen,tmax,-9.0
Hämeenlinna Katinen,tmax,-7.3
Hämeenlinna Katinen,tmax,-6.5
Hämeenlinna Katinen,tmax,-9.7
Hämeenlinna Katinen,tmax,-9.8
Hämeenlinna Katinen,tmax,-14.4
Hämeenlinna Katinen,tmax,-13.0
Hattula Lepaa,tmin,-15.0
Hattula Lepaa,tmin,-13.5
Hattula Lepaa,tmin,-11.1
Hattula Lepaa,tmin,-19.2
Hattula Lepaa,tmin,-23.9
Hattula Lepaa,tmin,-18.7
Hattula Lepaa,tmin,-8.9
Hattula Lepaa,tmin,-20.8
Hattula Lepaa,tmin,-22.5
Hattula Lepaa,tmin,-18.5
Hattula Lepaa,tmin,-8.8
Hattula Lepaa,tmin,-12.9
Hattula Lepaa,tmin,-11.1
Hattula Lepaa,tmin,-9.5
Hattula Lepaa,tmin,-6.9
Hattula Lepaa,tmin,-4.8
Hattula Lepaa,tmin,-4.2
Hattula Lepaa,tmin,-0.4
Hattula Lepaa,tmin,-0.4
Hattula Lepaa,tmin,-3.7
Hattula Lepaa,tmin,-6.0
Hattula Lepaa,tmin,-8.1
Hattula Lepaa,tmin,-12.7
Hattula Lepaa,tmin,-16.2
Hattula Lepaa,tmin,-11.6
Hattula Lepaa,tmin,-17.5
Hattula Lepaa,tmin,-9.5
Hattula Lepaa,tmin,-11.8
Hattula Lepaa,tmin,-21.2
Hattula Lepaa,tmin,-25.3
Hattula Lepaa,tmin,-28.0
Hattula Lepaa,tmax,-10.0
Hattula Lepaa,tmax,-9.2
Hattula Lepaa,tmax,-8.0
Hattula Lepaa,tmax,-11.1
Hattula Lepaa,tmax,-12.5
Hattula Lepaa,tmax,-7.3
Hattula Lepaa,tmax,-6.8
Hattula Lepaa,tmax,-8.9
Hattula Lepaa,tmax,-17.0
Hattula Lepaa,tmax,-8.8
Hattula Lepaa,tmax,-6.0
Hattula Lepaa,tmax,-6.5
Hattula Lepaa,tmax,-6.1
Hattula Lepaa,tmax,-5.1
Hattula Lepaa,tmax,-4.9
Hattula Lepaa,tmax,-0.7
Hattula Lepaa,tmax,-0.4
Hattula Lepaa,tmax,1.1
Hattula Lepaa,tmax,0.6
Hattula Lepaa,tmax,-0.4
Hattula Lepaa,tmax,-1.8
Hattula Lepaa,tmax,-4.6
Hattula Lepaa,tmax,-8.1
Hattula Lepaa,tmax,-10.6
Hattula Lepaa,tmax,-9.4
Hattula Lepaa,tmax,-7.0
Hattula Lepaa,tmax,-6.3
Hattula Lepaa,tmax,-9.5
Hattula Lepaa,tmax,-10.1
Hattula Lepaa,tmax,-16.8
Hattula Lepaa,tmax,-16.9
Hämeenlinna Lammi Pappila,tmin,-19.7
Hämeenlinna Lammi Pappila,tmin,-14.8
Hämeenlinna Lammi Pappila,tmin,-12.6
Hämeenlinna Lammi Pappila,tmin,-18.8
Hämeenlinna Lammi Pappila,tmin,-24.1
Hämeenlinna Lammi Pappila,tmin,-20.0
Hämeenlinna Lammi Pappila,tmin,-11.2
Hämeenlinna Lammi Pappila,tmin,-20.4
Hämeenlinna Lammi Pappila,tmin,-22.2
Hämeenlinna Lammi Pappila,tmin,-19.9
Hämeenlinna Lammi Pappila,tmin,-9.5
Hämeenlinna Lammi Pappila,tmin,-10.6
Hämeenlinna Lammi Pappila,tmin,-11.0
Hämeenlinna Lammi Pappila,tmin,-9.8
Hämeenlinna Lammi Pappila,tmin,-7.3
Hämeenlinna Lammi Pappila,tmin,-6.0
Hämeenlinna Lammi Pappila,tmin,-5.7
Hämeenlinna Lammi Pappila,tmin,-1.4
Hämeenlinna Lammi Pappila,tmin,-0.3
Hämeenlinna Lammi Pappila,tmin,-2.8
Hämeenlinna Lammi Pappila,tmin,-6.3
Hämeenlinna Lammi Pappila,tmin,-8.8
Hämeenlinna Lammi Pappila,tmin,-11.4
Hämeenlinna Lammi Pappila,tmin,-14.7
Hämeenlinna Lammi Pappila,tmin,-11.3
Hämeenlinna Lammi Pappila,tmin,-15.2
Hämeenlinna Lammi Pappila,tmin,-11.0
Hämeenlinna Lammi Pappila,tmin,-12.2
Hämeenlinna Lammi Pappila,tmin,-20.9
Hämeenlinna Lammi Pappila,tmin,-23.8
Hämeenlinna Lammi Pappila,tmin,-27.7
Hämeenlinna Lammi Pappila,tmax,-12.7
Hämeenlinna Lammi Pappila,tmax,-9.4
Hämeenlinna Lammi Pappila,tmax,-8.3
Hämeenlinna Lammi Pappila,tmax,-12.4
Hämeenlinna Lammi Pappila,tmax,-12.8
Hämeenlinna Lammi Pappila,tmax,-8.1
Hämeenlinna Lammi Pappila,tmax,-7.4
Hämeenlinna Lammi Pappila,tmax,-11.0
Hämeenlinna Lammi Pappila,tmax,-15.5
Hämeenlinna Lammi Pappila,tmax,-9.5
Hämeenlinna Lammi Pappila,tmax,-6.5
Hämeenlinna Lammi Pappila,tmax,-7.1
Hämeenlinna Lammi Pappila,tmax,-6.4
Hämeenlinna Lammi Pappila,tmax,-5.6
Hämeenlinna Lammi Pappila,tmax,-5.6
Hämeenlinna Lammi Pappila,tmax,-1.5
Hämeenlinna Lammi Pappila,tmax,-1.4
Hämeenlinna Lammi Pappila,tmax,1.0
Hämeenlinna Lammi Pappila,tmax,0.5
Hämeenlinna Lammi Pappila,tmax,-0.3
Hämeenlinna Lammi Pappila,tmax,-1.6
Hämeenlinna Lammi Pappila,tmax,-5.3
Hämeenlinna Lammi Pappila,tmax,-8.8
Hämeenlinna Lammi Pappila,tmax,-9.9
Hämeenlinna Lammi Pappila,tmax,-9.2
Hämeenlinna Lammi Pappila,tmax,-8.0
Hämeenlinna Lammi Pappila,tmax,-7.1
Hämeenlinna Lammi Pappila,tmax,-9.9
Hämeenlinna Lammi Pappila,tmax,-10.2
Hämeenlinna Lammi Pappila,tmax,-13.3
Hämeenlinna Lammi Pappila,tmax,-16.0
Asikkala Pulkkilanharju,tmin,-14.5
Asikkala Pulkkilanharju,tmin,-14.2
Asikkala Pulkkilanharju,tmin,-12.1
Asikkala Pulkkilanharju,tmin,-18.3
Asikkala Pulkkilanharju,tmin,-20.3
Asikkala Pulkkilanharju,tmin,-15.0
Asikkala Pulkkilanharju,tmin,-12.1
Asikkala Pulkkilanharju,tmin,-21.6
Asikkala Pulkkilanharju,tmin,-22.9
Asikkala Pulkkilanharju,tmin,-19.7
Asikkala Pulkkilanharju,tmin,-8.8
Asikkala Pulkkilanharju,tmin,-11.7
Asikkala Pulkkilanharju,tmin,-11.9
Asikkala Pulkkilanharju,tmin,-11.0
Asikkala Pulkkilanharju,tmin,-6.7
Asikkala Pulkkilanharju,tmin,-5.8
Asikkala Pulkkilanharju,tmin,-5.8
Asikkala Pulkkilanharju,tmin,-1.4
Asikkala Pulkkilanharju,tmin,0.1
Asikkala Pulkkilanharju,tmin,-1.4
Asikkala Pulkkilanharju,tmin,-6.8
Asikkala Pulkkilanharju,tmin,-8.4
Asikkala Pulkkilanharju,tmin,-11.2
Asikkala Pulkkilanharju,tmin,-14.6
Asikkala Pulkkilanharju,tmin,-10.9
Asikkala Pulkkilanharju,tmin,-15.0
Asikkala Pulkkilanharju,tmin,-10.3
Asikkala Pulkkilanharju,tmin,-10.9
Asikkala Pulkkilanharju,tmin,-23.7
Asikkala Pulkkilanharju,tmin,-22.2
Asikkala Pulkkilanharju,tmin,-26.6
Asikkala Pulkkilanharju,tmax,-9.0
Asikkala Pulkkilanharju,tmax,-9.3
Asikkala Pulkkilanharju,tmax,-8.0
Asikkala Pulkkilanharju,tmax,-12.0
Asikkala Pulkkilanharju,tmax,-10.6
Asikkala Pulkkilanharju,tmax,-9.1
Asikkala Pulkkilanharju,tmax,-7.2
Asikkala Pulkkilanharju,tmax,-11.5
Asikkala Pulkkilanharju,tmax,-18.0
Asikkala Pulkkilanharju,tmax,-8.8
Asikkala Pulkkilanharju,tmax,-6.2
Asikkala Pulkkilanharju,tmax,-6.5
Asikkala Pulkkilanharju,tmax,-6.1
Asikkala Pulkkilanharju,tmax,-5.0
Asikkala Pulkkilanharju,tmax,-4.8
Asikkala Pulkkilanharju,tmax,-1.1
Asikkala Pulkkilanharju,tmax,-1.4
Asikkala Pulkkilanharju,tmax,1.1
Asikkala Pulkkilanharju,tmax,0.9
Asikkala Pulkkilanharju,tmax,0.2
Asikkala Pulkkilanharju,tmax,-0.7
Asikkala Pulkkilanharju,tmax,-4.9
Asikkala Pulkkilanharju,tmax,-8.3
Asikkala Pulkkilanharju,tmax,-9.6
Asikkala Pulkkilanharju,tmax,-9.1
Asikkala Pulkkilanharju,tmax,-7.4
Asikkala Pulkkilanharju,tmax,-6.8
Asikkala Pulkkilanharju,tmax,-9.2
Asikkala Pulkkilanharju,tmax,-9.6
Asikkala Pulkkilanharju,tmax,-16.6
Asikkala Pulkkilanharju,tmax,-19.1
Kouvola Utti lentoasema,tmin,-19.0
Kouvola Utti lentoasema,tmin,-16.8
Kouvola Utti lentoasema,tmin,-11.9
Kouvola Utti lentoasema,tmin,-18.0
Kouvola Utti lentoasema,tmin,-21.7
Kouvola Utti lentoasema,tmin,-18.6
Kouvola Utti lentoasema,tmin,-10.1
Kouvola Utti lentoasema,tmin,-18.7
Kouvola Utti lentoasema,tmin,-18.5
Kouvola Utti lentoasema,tmin,-17.1
Kouvola Utti lentoasema,tmin,-8.5
Kouvola Utti lentoasema,tmin,-8.0
Kouvola Utti lentoasema,tmin,-9.2
Kouvola Utti lentoasema,tmin,-8.6
Kouvola Utti lentoasema,tmin,-7.2
Kouvola Utti lentoasema,tmin,-6.2
Kouvola Utti lentoasema,tmin,-7.5
Kouvola Utti lentoasema,tmin,-3.2
Kouvola Utti lentoasema,tmin,-0.2
Kouvola Utti lentoasema,tmin,-1.6
Kouvola Utti lentoasema,tmin,-5.9
Kouvola Utti lentoasema,tmin,-10.8
Kouvola Utti lentoasema,tmin,-12.4
Kouvola Utti lentoasema,tmin,-11.6
Kouvola Utti lentoasema,tmin,-12.5
Kouvola Utti lentoasema,tmin,-10.8
Kouvola Utti lentoasema,tmin,-10.9
Kouvola Utti lentoasema,tmin,-12.2
Kouvola Utti lentoasema,tmin,-18.5
Kouvola Utti lentoasema,tmin,-22.9
Kouvola Utti lentoasema,tmin,-23.0
Kouvola Utti lentoasema,tmax,-11.7
Kouvola Utti lentoasema,tmax,-9.4
Kouvola Utti lentoasema,tmax,-7.9
Kouvola Utti lentoasema,tmax,-11.7
Kouvola Utti lentoasema,tmax,-13.8
Kouvola Utti lentoasema,tmax,-10.0
Kouvola Utti lentoasema,tmax,-6.6
Kouvola Utti lentoasema,tmax,-9.0
Kouvola Utti lentoasema,tmax,-15.6
Kouvola Utti lentoasema,tmax,-8.5
Kouvola Utti lentoasema,tmax,-6.9
Kouvola Utti lentoasema,tmax,-5.9
Kouvola Utti lentoasema,tmax,-6.0
Kouvola Utti lentoasema,tmax,-5.3
Kouvola Utti lentoasema,tmax,-5.5
Kouvola Utti lentoasema,tmax,-2.6
Kouvola Utti lentoasema,tmax,-3.2
Kouvola Utti lentoasema,tmax,0.2
Kouvola Utti lentoasema,tmax,0.2
Kouvola Utti lentoasema,tmax,0.0
Kouvola Utti lentoasema,tmax,-1.6
Kouvola Utti lentoasema,tmax,-5.0
Kouvola Utti lentoasema,tmax,-9.2
Kouvola Utti lentoasema,tmax,-9.6
Kouvola Utti lentoasema,tmax,-9.3
Kouvola Utti lentoasema,tmax,-8.6
Kouvola Utti lentoasema,tmax,-8.1
Kouvola Utti lentoasema,tmax,-9.5
Kouvola Utti lentoasema,tmax,-11.7
Kouvola Utti lentoasema,tmax,-13.2
Kouvola Utti lentoasema,tmax,-14.4
Kouvola Anjala,tmin,-20.3
Kouvola Anjala,tmin,-15.0
Kouvola Anjala,tmin,-10.5
Kouvola Anjala,tmin,-16.3
Kouvola Anjala,tmin,-23.8
Kouvola Anjala,tmin,-20.8
Kouvola Anjala,tmin,-8.9
Kouvola Anjala,tmin,-19.0
Kouvola Anjala,tmin,-19.0
Kouvola Anjala,tmin,-16.2
Kouvola Anjala,tmin,-7.8
Kouvola Anjala,tmin,-7.5
Kouvola Anjala,tmin,-8.2
Kouvola Anjala,tmin,-7.5
Kouvola Anjala,tmin,-6.2
Kouvola Anjala,tmin,-5.3
Kouvola Anjala,tmin,-6.2
Kouvola Anjala,tmin,-2.6
Kouvola Anjala,tmin,0.0
Kouvola Anjala,tmin,-1.7
Kouvola Anjala,tmin,-4.8
Kouvola Anjala,tmin,-8.5
Kouvola Anjala,tmin,-11.4
Kouvola Anjala,tmin,-10.6
Kouvola Anjala,tmin,-10.3
Kouvola Anjala,tmin,-12.9
Kouvola Anjala,tmin,-10.0
Kouvola Anjala,tmin,-11.2
Kouvola Anjala,tmin,-18.6
Kouvola Anjala,tmin,-24.3
Kouvola Anjala,tmin,-23.0
Kouvola Anjala,tmax,-14.1
Kouvola Anjala,tmax,-8.3
Kouvola Anjala,tmax,-6.8
Kouvola Anjala,tmax,-10.3
Kouvola Anjala,tmax,-15.7
Kouvola Anjala,tmax,-8.2
Kouvola Anjala,tmax,-6.4
Kouvola Anjala,tmax,-8.3
Kouvola Anjala,tmax,-13.5
Kouvola Anjala,tmax,-7.8
Kouvola Anjala,tmax,-6.3
Kouvola Anjala,tmax,-5.1
Kouvola Anjala,tmax,-5.0
Kouvola Anjala,tmax,-4.4
Kouvola Anjala,tmax,-4.4
Kouvola Anjala,tmax,-1.9
Kouvola Anjala,tmax,-2.6
Kouvola Anjala,tmax,1.0
Kouvola Anjala,tmax,0.6
Kouvola Anjala,tmax,0.1
Kouvola Anjala,tmax,-0.3
Kouvola Anjala,tmax,-4.0
Kouvola Anjala,tmax,-8.4
Kouvola Anjala,tmax,-8.9
Kouvola Anjala,tmax,-8.4
Kouvola Anjala,tmax,-7.1
Kouvola Anjala,tmax,-7.5
Kouvola Anjala,tmax,-8.4
Kouvola Anjala,tmax,-9.9
Kouvola Anjala,tmax,-11.7
Kouvola Anjala,tmax,-12.5
Heinola Asemantaus,tmin,-17.2
Heinola Asemantaus,tmin,-17.8
Heinola Asemantaus,tmin,-12.3
Heinola Asemantaus,tmin,-19.0
Heinola Asemantaus,tmin,-22.4
Heinola Asemantaus,tmin,-18.9
Heinola Asemantaus,tmin,-11.3
Heinola Asemantaus,tmin,-21.3
Heinola Asemantaus,tmin,-23.0
Heinola Asemantaus,tmin,-20.4
Heinola Asemantaus,tmin,-8.8
Heinola Asemantaus,tmin,-9.2
Heinola Asemantaus,tmin,-11.4
Heinola Asemantaus,tmin,-9.9
Heinola Asemantaus,tmin,-7.0
Heinola Asemantaus,tmin,-5.9
Heinola Asemantaus,tmin,-6.3
Heinola Asemantaus,tmin,-2.1
Heinola Asemantaus,tmin,0.1
Heinola Asemantaus,tmin,-1.1
Heinola Asemantaus,tmin,-6.7
Heinola Asemantaus,tmin,-8.8
Heinola Asemantaus,tmin,-10.7
Heinola Asemantaus,tmin,-13.6
Heinola Asemantaus,tmin,-10.7
Heinola Asemantaus,tmin,-12.2
Heinola Asemantaus,tmin,-10.2
Heinola Asemantaus,tmin,-11.0
Heinola Asemantaus,tmin,-20.2
Heinola Asemantaus,tmin,-21.8
Heinola Asemantaus,tmin,-24.7
Heinola Asemantaus,tmax,-9.3
Heinola Asemantaus,tmax,-9.5
Heinola Asemantaus,tmax,-8.1
Heinola Asemantaus,tmax,-12.3
Heinola Asemantaus,tmax,-11.5
Heinola Asemantaus,tmax,-9.0
Heinola Asemantaus,tmax,-7.7
Heinola Asemantaus,tmax,-9.7
Heinola Asemantaus,tmax,-17.0
Heinola Asemantaus,tmax,-8.8
Heinola Asemantaus,tmax,-6.4
Heinola Asemantaus,tmax,-6.6
Heinola Asemantaus,tmax,-6.3
Heinola Asemantaus,tmax,-5.0
Heinola Asemantaus,tmax,-4.8
Heinola Asemantaus,tmax,-1.5
Heinola Asemantaus,tmax,-2.1
Heinola Asemantaus,tmax,0.8
Heinola Asemantaus,tmax,0.8
Heinola Asemantaus,tmax,0.3
Heinola Asemantaus,tmax,-1.1
Heinola Asemantaus,tmax,-5.2
Heinola Asemantaus,tmax,-8.7
Heinola Asemantaus,tmax,-9.3
Heinola Asemantaus,tmax,-9.1
Heinola Asemantaus,tmax,-8.3
Heinola Asemantaus,tmax,-7.2
Heinola Asemantaus,tmax,-8.9
Heinola Asemantaus,tmax,-10.0
Heinola Asemantaus,tmax,-12.8
Heinola Asemantaus,tmax,-15.4
Virolahti Koivuniemi,tmin,-20.0
Virolahti Koivuniemi,tmin,-14.7
Virolahti Koivuniemi,tmin,-10.2
Virolahti Koivuniemi,tmin,-13.5
Virolahti Koivuniemi,tmin,-23.6
Virolahti Koivuniemi,tmin,-20.9
Virolahti Koivuniemi,tmin,-12.2
Virolahti Koivuniemi,tmin,-18.5
Virolahti Koivuniemi,tmin,-18.4
Virolahti Koivuniemi,tmin,-15.5
Virolahti Koivuniemi,tmin,-7.6
Virolahti Koivuniemi,tmin,-7.6
Virolahti Koivuniemi,tmin,-7.9
Virolahti Koivuniemi,tmin,-7.2
Virolahti Koivuniemi,tmin,-6.2
Virolahti Koivuniemi,tmin,-4.9
Virolahti Koivuniemi,tmin,-5.1
Virolahti Koivuniemi,tmin,-2.3
Virolahti Koivuniemi,tmin,-0.2
Virolahti Koivuniemi,tmin,-0.9
Virolahti Koivuniemi,tmin,-4.6
Virolahti Koivuniemi,tmin,-16.8
Virolahti Koivuniemi,tmin,-16.6
Virolahti Koivuniemi,tmin,-10.5
Virolahti Koivuniemi,tmin,-12.5
Virolahti Koivuniemi,tmin,-17.5
Virolahti Koivuniemi,tmin,-13.7
Virolahti Koivuniemi,tmin,-11.8
Virolahti Koivuniemi,tmin,-20.7
Virolahti Koivuniemi,tmin,-26.0
Virolahti Koivuniemi,tmin,-23.4
Virolahti Koivuniemi,tmax,-12.2
Virolahti Koivuniemi,tmax,-5.8
Virolahti Koivuniemi,tmax,-6.3
Virolahti Koivuniemi,tmax,-9.6
Virolahti Koivuniemi,tmax,-12.6
Virolahti Koivuniemi,tmax,-5.9
Virolahti Koivuniemi,tmax,-6.9
Virolahti Koivuniemi,tmax,-8.3
Virolahti Koivuniemi,tmax,-12.6
Virolahti Koivuniemi,tmax,-7.2
Virolahti Koivuniemi,tmax,-6.3
Virolahti Koivuniemi,tmax,-4.9
Virolahti Koivuniemi,tmax,-4.6
Virolahti Koivuniemi,tmax,-4.4
Virolahti Koivuniemi,tmax,-4.3
Virolahti Koivuniemi,tmax,-2.7
Virolahti Koivuniemi,tmax,-2.3
Virolahti Koivuniemi,tmax,1.1
Virolahti Koivuniemi,tmax,0.4
Virolahti Koivuniemi,tmax,0.2
Virolahti Koivuniemi,tmax,-0.8
Virolahti Koivuniemi,tmax,-3.8
Virolahti Koivuniemi,tmax,-9.2
Virolahti Koivuniemi,tmax,-8.8
Virolahti Koivuniemi,tmax,-9.1
Virolahti Koivuniemi,tmax,-5.9
Virolahti Koivuniemi,tmax,-7.6
Virolahti Koivuniemi,tmax,-8.0
Virolahti Koivuniemi,tmax,-10.1
Virolahti Koivuniemi,tmax,-12.2
Virolahti Koivuniemi,tmax,-13.3
Lappeenranta lentoasema,tmin,-20.5
Lappeenranta lentoasema,tmin,-16.4
Lappeenranta lentoasema,tmin,-12.1
Lappeenranta lentoasema,tmin,-17.1
Lappeenranta lentoasema,tmin,-21.8
Lappeenranta lentoasema,tmin,-21.5
Lappeenranta lentoasema,tmin,-12.7
Lappeenranta lentoasema,tmin,-17.8
Lappeenranta lentoasema,tmin,-18.5
Lappeenranta lentoasema,tmin,-17.5
Lappeenranta lentoasema,tmin,-8.4
Lappeenranta lentoasema,tmin,-7.3
Lappeenranta lentoasema,tmin,-9.2
Lappeenranta lentoasema,tmin,-8.4
Lappeenranta lentoasema,tmin,-7.8
Lappeenranta lentoasema,tmin,-6.8
Lappeenranta lentoasema,tmin,-7.1
Lappeenranta lentoasema,tmin,-4.1
Lappeenranta lentoasema,tmin,-0.7
Lappeenranta lentoasema,tmin,-3.8
Lappeenranta lentoasema,tmin,-6.2
Lappeenranta lentoasema,tmin,-9.5
Lappeenranta lentoasema,tmin,-12.1
Lappeenranta lentoasema,tmin,-11.5
Lappeenranta lentoasema,tmin,-13.5
Lappeenranta lentoasema,tmin,-12.8
Lappeenranta lentoasema,tmin,-11.4
Lappeenranta lentoasema,tmin,-11.4
Lappeenranta lentoasema,tmin,-19.9
Lappeenranta lentoasema,tmin,-23.2
Lappeenranta lentoasema,tmin,-21.1
Lappeenranta lentoasema,tmax,-11.6
Lappeenranta lentoasema,tmax,-9.6
Lappeenranta lentoasema,tmax,-7.7
Lappeenranta lentoasema,tmax,-12.1
Lappeenranta lentoasema,tmax,-12.7
Lappeenranta lentoasema,tmax,-11.4
Lappeenranta lentoasema,tmax,-6.2
Lappeenranta lentoasema,tmax,-10.6
Lappeenranta lentoasema,tmax,-15.1
Lappeenranta lentoasema,tmax,-8.1
Lappeenranta lentoasema,tmax,-6.9
Lappeenranta lentoasema,tmax,-5.8
Lappeenranta lentoasema,tmax,-6.5
Lappeenranta lentoasema,tmax,-7.1
Lappeenranta lentoasema,tmax,-6.4
Lappeenranta lentoasema,tmax,-4.2
Lappeenranta lentoasema,tmax,-4.1
Lappeenranta lentoasema,tmax,-0.3
Lappeenranta lentoasema,tmax,0.3
Lappeenranta lentoasema,tmax,-0.1
Lappeenranta lentoasema,tmax,-3.7
Lappeenranta lentoasema,tmax,-5.8
Lappeenranta lentoasema,tmax,-8.1
Lappeenranta lentoasema,tmax,-9.8
Lappeenranta lentoasema,tmax,-10.4
Lappeenranta lentoasema,tmax,-8.8
Lappeenranta lentoasema,tmax,-8.3
Lappeenranta lentoasema,tmax,-9.3
Lappeenranta lentoasema,tmax,-11.2
Lappeenranta lentoasema,tmax,-12.9
Lappeenranta lentoasema,tmax,-14.5
Lappeenranta Konnunsuo,tmin,-24.6
Lappeenranta Konnunsuo,tmin,-19.8
Lappeenranta Konnunsuo,tmin,-12.0
Lappeenranta Konnunsuo,tmin,-17.9
Lappeenranta Konnunsuo,tmin,-27.4
Lappeenranta Konnunsuo,tmin,-26.6
Lappeenranta Konnunsuo,tmin,-14.2
Lappeenranta Konnunsuo,tmin,-23.1
Lappeenranta Konnunsuo,tmin,-19.5
Lappeenranta Konnunsuo,tmin,-17.4
Lappeenranta Konnunsuo,tmin,-8.0
Lappeenranta Konnunsuo,tmin,-6.8
Lappeenranta Konnunsuo,tmin,-8.7
Lappeenranta Konnunsuo,tmin,-8.3
Lappeenranta Konnunsuo,tmin,-8.0
Lappeenranta Konnunsuo,tmin,-7.0
Lappeenranta Konnunsuo,tmin,-8.8
Lappeenranta Konnunsuo,tmin,-4.2
Lappeenranta Konnunsuo,tmin,-0.5
Lappeenranta Konnunsuo,tmin,-4.4
Lappeenranta Konnunsuo,tmin,-5.7
Lappeenranta Konnunsuo,tmin,-8.3
Lappeenranta Konnunsuo,tmin,-11.6
Lappeenranta Konnunsuo,tmin,-11.5
Lappeenranta Konnunsuo,tmin,-15.4
Lappeenranta Konnunsuo,tmin,-22.1
Lappeenranta Konnunsuo,tmin,-14.5
Lappeenranta Konnunsuo,tmin,-11.4
Lappeenranta Konnunsuo,tmin,-29.5
Lappeenranta Konnunsuo,tmin,-31.5
Lappeenranta Konnunsuo,tmin,-29.7
Lappeenranta Konnunsuo,tmax,-10.0
Lappeenranta Konnunsuo,tmax,-9.1
Lappeenranta Konnunsuo,tmax,-7.0
Lappeenranta Konnunsuo,tmax,-11.5
Lappeenranta Konnunsuo,tmax,-11.8
Lappeenranta Konnunsuo,tmax,-12.3
Lappeenranta Konnunsuo,tmax,-5.6
Lappeenranta Konnunsuo,tmax,-10.5
Lappeenranta Konnunsuo,tmax,-13.6
Lappeenranta Konnunsuo,tmax,-7.8
Lappeenranta Konnunsuo,tmax,-6.5
Lappeenranta Konnunsuo,tmax,-5.2
Lappeenranta Konnunsuo,tmax,-6.2
Lappeenranta Konnunsuo,tmax,-7.1
Lappeenranta Konnunsuo,tmax,-6.2
Lappeenranta Konnunsuo,tmax,-4.7
Lappeenranta Konnunsuo,tmax,-4.2
Lappeenranta Konnunsuo,tmax,0.0
Lappeenranta Konnunsuo,tmax,0.8
Lappeenranta Konnunsuo,tmax,0.0
Lappeenranta Konnunsuo,tmax,-3.7
Lappeenranta Konnunsuo,tmax,-5.3
Lappeenranta Konnunsuo,tmax,-7.6
Lappeenranta Konnunsuo,tmax,-9.6
Lappeenranta Konnunsuo,tmax,-9.9
Lappeenranta Konnunsuo,tmax,-9.1
Lappeenranta Konnunsuo,tmax,-7.9
Lappeenranta Konnunsuo,tmax,-8.8
Lappeenranta Konnunsuo,tmax,-11.2
Lappeenranta Konnunsuo,tmax,-15.0
Lappeenranta Konnunsuo,tmax,-17.0
Lappeenranta Hiekkapakka,tmin,-18.3
Lappeenranta Hiekkapakka,tmin,-15.7
Lappeenranta Hiekkapakka,tmin,-12.0
Lappeenranta Hiekkapakka,tmin,-17.4
Lappeenranta Hiekkapakka,tmin,-19.0
Lappeenranta Hiekkapakka,tmin,-16.7
Lappeenranta Hiekkapakka,tmin,-11.4
Lappeenranta Hiekkapakka,tmin,-17.8
Lappeenranta Hiekkapakka,tmin,-18.2
Lappeenranta Hiekkapakka,tmin,-17.1
Lappeenranta Hiekkapakka,tmin,-8.1
Lappeenranta Hiekkapakka,tmin,-7.6
Lappeenranta Hiekkapakka,tmin,-9.1
Lappeenranta Hiekkapakka,tmin,-8.2
Lappeenranta Hiekkapakka,tmin,-8.0
Lappeenranta Hiekkapakka,tmin,-7.1
Lappeenranta Hiekkapakka,tmin,-8.5
Lappeenranta Hiekkapakka,tmin,-4.1
Lappeenranta Hiekkapakka,tmin,-0.8
Lappeenranta Hiekkapakka,tmin,-5.2
Lappeenranta Hiekkapakka,tmin,-6.4
Lappeenranta Hiekkapakka,tmin,-7.5
Lappeenranta Hiekkapakka,tmin,-11.4
Lappeenranta Hiekkapakka,tmin,-10.7
Lappeenranta Hiekkapakka,tmin,-17.0
Lappeenranta Hiekkapakka,tmin,-21.7
