station,param,value
Kittilä Kenttärova,tmin,2.6
Kittilä Kenttärova,tmin,6.0
Kittilä Kenttärova,tmin,5.4
Kittilä Kenttärova,tmin,6.3
Kittilä Kenttärova,tmin,7.4
Kittilä Kenttärova,tmin,6.9
Kittilä Kenttärova,tmin,5.4
Kittilä Kenttärova,tmin,4.3
Kittilä Kenttärova,tmin,2.0
Kittilä Kenttärova,tmin,3.6
Kittilä Kenttärova,tmax,28.9
Kittilä Kenttärova,tmax,24.8
Kittilä Kenttärova,tmax,27.4
Kittilä Kenttärova,tmax,20.6
Kittilä Kenttärova,tmax,23.5
Kittilä Kenttärova,tmax,19.0
Kittilä Kenttärova,tmax,15.8
Kittilä Kenttärova,tmax,19.9
Kittilä Kenttärova,tmax,19.8
Kittilä Kenttärova,tmax,20.3
Kittilä Kenttärova,tmax,18.5
Kittilä Kenttärova,tmax,15.8
Kittilä Kenttärova,tmax,17.3
Kittilä Kenttärova,tmax,19.6
Kittilä Kenttärova,tmax,22.1
Kittilä Kenttärova,tmax,15.3
Kittilä Kenttärova,tmax,14.9
Kittilä Kenttärova,tmax,13.8
Kittilä Kenttärova,tmax,11.9
Kittilä Kenttärova,tmax,11.9
Kittilä Kenttärova,tmax,10.7
Kittilä Kenttärova,tmax,12.0
Kittilä Kenttärova,tmax,12.1
Kittilä Kenttärova,tmax,12.6
Kittilä Kenttärova,tmax,9.9
Kittilä Kenttärova,tmax,11.5
Kittilä Kenttärova,tmax,10.6
Kittilä Kenttärova,tmax,12.0
Kittilä Kenttärova,tmax,13.5
Kittilä Kenttärova,tmax,13.2
Kittilä Kenttärova,tmax,14.7
Kittilä Pakatti,tmin,16.3
Kittilä Pakatti,tmin,13.5
Kittilä Pakatti,tmin,13.9
Kittilä Pakatti,tmin,14.6
Kittilä Pakatti,tmin,15.2
Kittilä Pakatti,tmin,12.3
Kittilä Pakatti,tmin,11.7
Kittilä Pakatti,tmin,7.5
Kittilä Pakatti,tmin,7.4
Kittilä Pakatti,tmin,7.4
Kittilä Pakatti,tmin,10.6
Kittilä Pakatti,tmin,9.3
Kittilä Pakatti,tmin,7.0
Kittilä Pakatti,tmin,7.8
Kittilä Pakatti,tmin,13.2
Kittilä Pakatti,tmin,11.5
Kittilä Pakatti,tmin,8.8
Kittilä Pakatti,tmin,5.1
Kittilä Pakatti,tmin,6.3
Kittilä Pakatti,tmin,4.2
Kittilä Pakatti,tmin,1.5
Kittilä Pakatti,tmin,1.1
Kittilä Pakatti,tmin,6.9
Kittilä Pakatti,tmin,6.4
Kittilä Pakatti,tmin,6.4
Kittilä Pakatti,tmin,8.2
Kittilä Pakatti,tmin,7.8
Kittilä Pakatti,tmin,3.5
Kittilä Pakatti,tmin,5.7
Kittilä Pakatti,tmin,0.4
Kittilä Pakatti,tmin,-1.4
Kittilä Pakatti,tmax,29.7
Kittilä Pakatti,tmax,25.1
Kittilä Pakatti,tmax,28.0
Kittilä Pakatti,tmax,22.0
Kittilä Pakatti,tmax,26.3
Kittilä Pakatti,tmax,19.9
Kittilä Pakatti,tmax,18.5
Kittilä Pakatti,tmax,20.8
Kittilä Pakatti,tmax,20.7
Kittilä Pakatti,tmax,21.8
Kittilä Pakatti,tmax,19.2
Kittilä Pakatti,tmax,17.1
Kittilä Pakatti,tmax,19.8
Kittilä Pakatti,tmax,21.0
Kittilä Pakatti,tmax,22.5
Kittilä Pakatti,tmax,17.1
Kittilä Pakatti,tmax,15.8
Kittilä Pakatti,tmax,13.9
Kittilä Pakatti,tmax,12.3
Kittilä Pakatti,tmax,13.1
Kittilä Pakatti,tmax,11.9
Kittilä Pakatti,tmax,13.8
Kittilä Pakatti,tmax,11.8
Kittilä Pakatti,tmax,14.4
Kittilä Pakatti,tmax,10.6
Kittilä Pakatti,tmax,12.8
Kittilä Pakatti,tmax,11.0
Kittilä Pakatti,tmax,12.4
Kittilä Pakatti,tmax,14.9
Kittilä Pakatti,tmax,14.9
Kittilä Pakatti,tmax,15.6
Kittilä Pokka,tmin,15.6
Kittilä Pokka,tmin,13.0
Kittilä Pokka,tmin,12.3
Kittilä Pokka,tmin,13.8
Kittilä Pokka,tmin,14.1
Kittilä Pokka,tmin,12.2
Kittilä Pokka,tmin,9.3
Kittilä Pokka,tmin,8.0
Kittilä Pokka,tmin,7.3
Kittilä Pokka,tmin,5.6
Kittilä Pokka,tmin,11.2
Kittilä Pokka,tmin,12.0
Kittilä Pokka,tmin,11.3
Kittilä Pokka,tmin,5.7
Kittilä Pokka,tmin,12.2
Kittilä Pokka,tmin,10.3
Kittilä Pokka,tmin,7.8
Kittilä Pokka,tmin,1.1
Kittilä Pokka,tmin,4.7
Kittilä Pokka,tmin,2.8
Kittilä Pokka,tmin,-0.8
Kittilä Pokka,tmin,3.0
Kittilä Pokka,tmin,5.2
Kittilä Pokka,tmin,3.3
Kittilä Pokka,tmin,6.5
Kittilä Pokka,tmin,8.0
Kittilä Pokka,tmin,6.5
Kittilä Pokka,tmin,3.2
Kittilä Pokka,tmin,1.6
Kittilä Pokka,tmin,1.4
Kittilä Pokka,tmin,-3.2
Kittilä Pokka,tmax,29.2
Kittilä Pokka,tmax,27.2
Kittilä Pokka,tmax,27.0
Kittilä Pokka,tmax,22.6
Kittilä Pokka,tmax,26.4
Kittilä Pokka,tmax,21.8
Kittilä Pokka,tmax,16.4
Kittilä Pokka,tmax,20.0
Kittilä Pokka,tmax,21.1
Kittilä Pokka,tmax,22.1
Kittilä Pokka,tmax,19.6
Kittilä Pokka,tmax,17.3
Kittilä Pokka,tmax,17.7
Kittilä Pokka,tmax,20.3
Kittilä Pokka,tmax,22.6
Kittilä Pokka,tmax,15.7
Kittilä Pokka,tmax,14.6
Kittilä Pokka,tmax,13.3
Kittilä Pokka,tmax,11.8
Kittilä Pokka,tmax,12.4
Kittilä Pokka,tmax,11.3
Kittilä Pokka,tmax,11.7
Kittilä Pokka,tmax,10.8
Kittilä Pokka,tmax,14.3
Kittilä Pokka,tmax,9.6
Kittilä Pokka,tmax,11.0
Kittilä Pokka,tmax,10.4
Kittilä Pokka,tmax,12.4
Kittilä Pokka,tmax,12.8
Kittilä Pokka,tmax,11.6
Kittilä Pokka,tmax,14.6
Sodankylä Lokka,tmin,15.6
Sodankylä Lokka,tmin,12.8
Sodankylä Lokka,tmin,12.1
Sodankylä Lokka,tmin,14.0
Sodankylä Lokka,tmin,13.2
Sodankylä Lokka,tmin,13.9
Sodankylä Lokka,tmin,9.5
Sodankylä Lokka,tmin,8.7
Sodankylä Lokka,tmin,4.9
Sodankylä Lokka,tmin,5.2
Sodankylä Lokka,tmin,7.8
Sodankylä Lokka,tmin,12.2
Sodankylä Lokka,tmin,10.4
Sodankylä Lokka,tmin,4.1
Sodankylä Lokka,tmin,12.7
Sodankylä Lokka,tmin,12.9
Sodankylä Lokka,tmin,9.2
Sodankylä Lokka,tmin,3.3
Sodankylä Lokka,tmin,7.7
Sodankylä Lokka,tmin,6.6
Sodankylä Lokka,tmin,5.4
Sodankylä Lokka,tmin,6.7
Sodankylä Lokka,tmin,6.8
Sodankylä Lokka,tmin,4.6
Sodankylä Lokka,tmin,9.2
Sodankylä Lokka,tmin,8.5
Sodankylä Lokka,tmin,7.1
Sodankylä Lokka,tmin,6.9
Sodankylä Lokka,tmin,6.6
Sodankylä Lokka,tmin,2.5
Sodankylä Lokka,tmin,-2.3
Sodankylä Lokka,tmax,29.0
Sodankylä Lokka,tmax,28.4
Sodankylä Lokka,tmax,28.5
Sodankylä Lokka,tmax,24.8
Sodankylä Lokka,tmax,26.6
Sodankylä Lokka,tmax,22.4
Sodankylä Lokka,tmax,18.1
Sodankylä Lokka,tmax,20.8
Sodankylä Lokka,tmax,22.0
Sodankylä Lokka,tmax,23.5
Sodankylä Lokka,tmax,18.5
Sodankylä Lokka,tmax,17.3
Sodankylä Lokka,tmax,17.9
Sodankylä Lokka,tmax,20.3
Sodankylä Lokka,tmax,22.4
Sodankylä Lokka,tmax,19.0
Sodankylä Lokka,tmax,14.2
Sodankylä Lokka,tmax,14.3
Sodankylä Lokka,tmax,11.1
Sodankylä Lokka,tmax,11.4
Sodankylä Lokka,tmax,10.1
Sodankylä Lokka,tmax,12.5
Sodankylä Lokka,tmax,9.5
Sodankylä Lokka,tmax,13.8
Sodankylä Lokka,tmax,12.0
Sodankylä Lokka,tmax,10.7
Sodankylä Lokka,tmax,9.0
Sodankylä Lokka,tmax,11.2
Sodankylä Lokka,tmax,12.6
Sodankylä Lokka,tmax,10.5
Sodankylä Lokka,tmax,14.4
Sodankylä Vuotso,tmin,17.3
Sodankylä Vuotso,tmin,15.2
Sodankylä Vuotso,tmin,13.5
Sodankylä Vuotso,tmin,15.3
Sodankylä Vuotso,tmin,14.3
Sodankylä Vuotso,tmin,13.8
Sodankylä Vuotso,tmin,10.6
Sodankylä Vuotso,tmin,9.7
Sodankylä Vuotso,tmin,5.5
Sodankylä Vuotso,tmin,5.6
Sodankylä Vuotso,tmin,7.6
Sodankylä Vuotso,tmin,11.8
Sodankylä Vuotso,tmin,10.2
Sodankylä Vuotso,tmin,4.1
Sodankylä Vuotso,tmin,13.0
Sodankylä Vuotso,tmin,11.3
Sodankylä Vuotso,tmin,7.7
Sodankylä Vuotso,tmin,0.7
Sodankylä Vuotso,tmin,6.2
Sodankylä Vuotso,tmin,3.6
Sodankylä Vuotso,tmin,-0.5
Sodankylä Vuotso,tmin,5.5
Sodankylä Vuotso,tmin,6.3
Sodankylä Vuotso,tmin,5.4
Sodankylä Vuotso,tmin,7.9
Sodankylä Vuotso,tmin,7.9
Sodankylä Vuotso,tmin,6.4
Sodankylä Vuotso,tmin,4.8
Sodankylä Vuotso,tmin,5.2
Sodankylä Vuotso,tmin,-0.9
Sodankylä Vuotso,tmin,-3.1
Sodankylä Vuotso,tmax,29.3
Sodankylä Vuotso,tmax,28.3
Sodankylä Vuotso,tmax,28.5
Sodankylä Vuotso,tmax,24.5
Sodankylä Vuotso,tmax,26.8
Sodankylä Vuotso,tmax,21.5
Sodankylä Vuotso,tmax,17.8
Sodankylä Vuotso,tmax,20.9
Sodankylä Vuotso,tmax,22.3
Sodankylä Vuotso,tmax,22.9
Sodankylä Vuotso,tmax,21.5
Sodankylä Vuotso,tmax,17.2
Sodankylä Vuotso,tmax,18.1
Sodankylä Vuotso,tmax,20.6
Sodankylä Vuotso,tmax,22.7
Sodankylä Vuotso,tmax,19.2
Sodankylä Vuotso,tmax,14.4
Sodankylä Vuotso,tmax,14.3
Sodankylä Vuotso,tmax,11.7
Sodankylä Vuotso,tmax,11.9
Sodankylä Vuotso,tmax,10.4
Sodankylä Vuotso,tmax,12.3
Sodankylä Vuotso,tmax,10.4
Sodankylä Vuotso,tmax,14.3
Sodankylä Vuotso,tmax,10.4
Sodankylä Vuotso,tmax,9.9
Sodankylä Vuotso,tmax,8.4
Sodankylä Vuotso,tmax,12.0
Sodankylä Vuotso,tmax,12.6
Sodankylä Vuotso,tmax,11.4
Sodankylä Vuotso,tmax,15.3
Inari Saariselkä matkailukeskus,tmin,16.6
Inari Saariselkä matkailukeskus,tmin,14.8
Inari Saariselkä matkailukeskus,tmin,13.6
Inari Saariselkä matkailukeskus,tmin,15.0
Inari Saariselkä matkailukeskus,tmin,17.7
Inari Saariselkä matkailukeskus,tmin,11.8
Inari Saariselkä matkailukeskus,tmin,10.2
Inari Saariselkä matkailukeskus,tmin,9.8
Inari Saariselkä matkailukeskus,tmin,5.9
Inari Saariselkä matkailukeskus,tmin,6.2
Inari Saariselkä matkailukeskus,tmin,8.5
Inari Saariselkä matkailukeskus,tmin,12.1
Inari Saariselkä matkailukeskus,tmin,10.9
Inari Saariselkä matkailukeskus,tmin,6.4
Inari Saariselkä matkailukeskus,tmin,12.9
Inari Saariselkä matkailukeskus,tmin,10.5
Inari Saariselkä matkailukeskus,tmin,7.4
Inari Saariselkä matkailukeskus,tmin,1.4
Inari Saariselkä matkailukeskus,tmin,5.4
Inari Saariselkä matkailukeskus,tmin,4.4
Inari Saariselkä matkailukeskus,tmin,0.1
Inari Saariselkä matkailukeskus,tmin,5.1
Inari Saariselkä matkailukeskus,tmin,6.6
Inari Saariselkä matkailukeskus,tmin,5.5
Inari Saariselkä matkailukeskus,tmin,7.3
Inari Saariselkä matkailukeskus,tmin,7.0
Inari Saariselkä matkailukeskus,tmin,6.0
Inari Saariselkä matkailukeskus,tmin,4.7
Inari Saariselkä matkailukeskus,tmin,5.3
Inari Saariselkä matkailukeskus,tmin,-1.7
Inari Saariselkä matkailukeskus,tmin,-1.4
Inari Saariselkä matkailukeskus,tmax,28.5
Inari Saariselkä matkailukeskus,tmax,26.8
Inari Saariselkä matkailukeskus,tmax,26.9
Inari Saariselkä matkailukeskus,tmax,22.7
Inari Saariselkä matkailukeskus,tmax,26.2
Inari Saariselkä matkailukeskus,tmax,22.0
Inari Saariselkä matkailukeskus,tmax,16.2
Inari Saariselkä matkailukeskus,tmax,19.9
Inari Saariselkä matkailukeskus,tmax,21.1
Inari Saariselkä matkailukeskus,tmax,22.3
Inari Saariselkä matkailukeskus,tmax,19.1
Inari Saariselkä matkailukeskus,tmax,16.4
Inari Saariselkä matkailukeskus,tmax,15.7
Inari Saariselkä matkailukeskus,tmax,19.4
Inari Saariselkä matkailukeskus,tmax,21.2
Inari Saariselkä matkailukeskus,tmax,17.5
Inari Saariselkä matkailukeskus,tmax,13.9
Inari Saariselkä matkailukeskus,tmax,12.5
Inari Saariselkä matkailukeskus,tmax,11.5
Inari Saariselkä matkailukeskus,tmax,10.9
Inari Saariselkä matkailukeskus,tmax,7.6
Inari Saariselkä matkailukeskus,tmax,10.4
Inari Saariselkä matkailukeskus,tmax,10.5
Inari Saariselkä matkailukeskus,tmax,13.9
Inari Saariselkä matkailukeskus,tmax,9.6
Inari Saariselkä matkailukeskus,tmax,9.2
Inari Saariselkä matkailukeskus,tmax,7.7
Inari Saariselkä matkailukeskus,tmax,11.4
Inari Saariselkä matkailukeskus,tmax,11.8
Inari Saariselkä matkailukeskus,tmax,9.9
Inari Saariselkä matkailukeskus,tmax,14.0
Inari Saariselkä Kaunispää,tmin,20.0
Inari Saariselkä Kaunispää,tmin,18.7
Inari Saariselkä Kaunispää,tmin,18.3
Inari Saariselkä Kaunispää,tmin,13.8
Inari Saariselkä Kaunispää,tmin,17.4
Inari Saariselkä Kaunispää,tmin,11.4
Inari Saariselkä Kaunispää,tmin,10.2
Inari Saariselkä Kaunispää,tmin,9.4
Inari Saariselkä Kaunispää,tmin,12.4
Inari Saariselkä Kaunispää,tmin,13.4
Inari Saariselkä Kaunispää,tmin,12.0
Inari Saariselkä Kaunispää,tmin,11.9
Inari Saariselkä Kaunispää,tmin,9.9
Inari Saariselkä Kaunispää,tmin,9.7
Inari Saariselkä Kaunispää,tmin,12.2
Inari Saariselkä Kaunispää,tmin,9.0
Inari Saariselkä Kaunispää,tmin,6.1
Inari Saariselkä Kaunispää,tmin,4.5
Inari Saariselkä Kaunispää,tmin,4.0
Inari Saariselkä Kaunispää,tmin,3.1
Inari Saariselkä Kaunispää,tmin,1.5
Inari Saariselkä Kaunispää,tmin,4.1
Inari Saariselkä Kaunispää,tmin,5.3
Inari Saariselkä Kaunispää,tmin,5.3
Inari Saariselkä Kaunispää,tmin,6.3
Inari Saariselkä Kaunispää,tmin,5.8
Inari Saariselkä Kaunispää,tmin,4.9
Inari Saariselkä Kaunispää,tmin,4.4
Inari Saariselkä Kaunispää,tmin,5.6
Inari Saariselkä Kaunispää,tmin,3.3
Inari Saariselkä Kaunispää,tmin,3.5
Inari Saariselkä Kaunispää,tmax,28.4
Inari Saariselkä Kaunispää,tmax,25.9
Inari Saariselkä Kaunispää,tmax,25.5
Inari Saariselkä Kaunispää,tmax,21.7
Inari Saariselkä Kaunispää,tmax,25.9
Inari Saariselkä Kaunispää,tmax,21.6
Inari Saariselkä Kaunispää,tmax,14.7
Inari Saariselkä Kaunispää,tmax,18.7
Inari Saariselkä Kaunispää,tmax,20.0
Inari Saariselkä Kaunispää,tmax,21.9
Inari Saariselkä Kaunispää,tmax,18.5
Inari Saariselkä Kaunispää,tmax,15.0
Inari Saariselkä Kaunispää,tmax,14.5
Inari Saariselkä Kaunispää,tmax,17.9
Inari Saariselkä Kaunispää,tmax,19.9
Inari Saariselkä Kaunispää,tmax,15.8
Inari Saariselkä Kaunispää,tmax,12.0
Inari Saariselkä Kaunispää,tmax,11.0
Inari Saariselkä Kaunispää,tmax,10.4
Inari Saariselkä Kaunispää,tmax,9.1
Inari Saariselkä Kaunispää,tmax,6.3
Inari Saariselkä Kaunispää,tmax,9.1
Inari Saariselkä Kaunispää,tmax,8.6
Inari Saariselkä Kaunispää,tmax,12.3
Inari Saariselkä Kaunispää,tmax,8.6
Inari Saariselkä Kaunispää,tmax,8.2
Inari Saariselkä Kaunispää,tmax,6.4
Inari Saariselkä Kaunispää,tmax,11.1
Inari Saariselkä Kaunispää,tmax,9.7
Inari Saariselkä Kaunispää,tmax,8.3
Inari Saariselkä Kaunispää,tmax,12.5
Inari Raja-Jooseppi Kontiojärvi,tmin,18.5
Inari Raja-Jooseppi Kontiojärvi,tmin,15.4
Inari Raja-Jooseppi Kontiojärvi,tmin,14.7
Inari Raja-Jooseppi Kontiojärvi,tmin,15.2
Inari Raja-Jooseppi Kontiojärvi,tmin,15.2
Inari Raja-Jooseppi Kontiojärvi,tmin,13.6
Inari Raja-Jooseppi Kontiojärvi,tmin,9.3
Inari Raja-Jooseppi Kontiojärvi,tmin,10.2
Inari Raja-Jooseppi Kontiojärvi,tmin,7.5
Inari Raja-Jooseppi Kontiojärvi,tmin,7.7
Inari Raja-Jooseppi Kontiojärvi,tmin,11.1
Inari Raja-Jooseppi Kontiojärvi,tmin,12.5
Inari Raja-Jooseppi Kontiojärvi,tmin,12.0
Inari Raja-Jooseppi Kontiojärvi,tmin,6.3
Inari Raja-Jooseppi Kontiojärvi,tmin,13.2
Inari Raja-Jooseppi Kontiojärvi,tmin,11.4
Inari Raja-Jooseppi Kontiojärvi,tmin,8.5
Inari Raja-Jooseppi Kontiojärvi,tmin,4.5
Inari Raja-Jooseppi Kontiojärvi,tmin,6.5
Inari Raja-Jooseppi Kontiojärvi,tmin,5.1
Inari Raja-Jooseppi Kontiojärvi,tmin,3.0
Inari Raja-Jooseppi Kontiojärvi,tmin,6.0
Inari Raja-Jooseppi Kontiojärvi,tmin,7.1
Inari Raja-Jooseppi Kontiojärvi,tmin,4.7
Inari Raja-Jooseppi Kontiojärvi,tmin,9.1
Inari Raja-Jooseppi Kontiojärvi,tmin,8.0
Inari Raja-Jooseppi Kontiojärvi,tmin,6.5
Inari Raja-Jooseppi Kontiojärvi,tmin,6.2
Inari Raja-Jooseppi Kontiojärvi,tmin,4.2
Inari Raja-Jooseppi Kontiojärvi,tmin,-0.6
Inari Raja-Jooseppi Kontiojärvi,tmin,-1.5
Inari Raja-Jooseppi Kontiojärvi,tmax,29.7
Inari Raja-Jooseppi Kontiojärvi,tmax,29.4
Inari Raja-Jooseppi Kontiojärvi,tmax,28.2
Inari Raja-Jooseppi Kontiojärvi,tmax,25.8
Inari Raja-Jooseppi Kontiojärvi,tmax,27.9
Inari Raja-Jooseppi Kontiojärvi,tmax,22.8
Inari Raja-Jooseppi Kontiojärvi,tmax,18.6
Inari Raja-Jooseppi Kontiojärvi,tmax,21.5
Inari Raja-Jooseppi Kontiojärvi,tmax,23.6
Inari Raja-Jooseppi Kontiojärvi,tmax,24.0
Inari Raja-Jooseppi Kontiojärvi,tmax,21.3
Inari Raja-Jooseppi Kontiojärvi,tmax,17.5
Inari Raja-Jooseppi Kontiojärvi,tmax,17.6
Inari Raja-Jooseppi Kontiojärvi,tmax,20.6
Inari Raja-Jooseppi Kontiojärvi,tmax,23.0
Inari Raja-Jooseppi Kontiojärvi,tmax,20.0
Inari Raja-Jooseppi Kontiojärvi,tmax,14.1
Inari Raja-Jooseppi Kontiojärvi,tmax,15.0
Inari Raja-Jooseppi Kontiojärvi,tmax,12.2
Inari Raja-Jooseppi Kontiojärvi,tmax,11.6
Inari Raja-Jooseppi Kontiojärvi,tmax,7.8
Inari Raja-Jooseppi Kontiojärvi,tmax,11.6
Inari Raja-Jooseppi Kontiojärvi,tmax,10.2
Inari Raja-Jooseppi Kontiojärvi,tmax,14.3
Inari Raja-Jooseppi Kontiojärvi,tmax,11.6
Inari Raja-Jooseppi Kontiojärvi,tmax,9.9
Inari Raja-Jooseppi Kontiojärvi,tmax,8.6
Inari Raja-Jooseppi Kontiojärvi,tmax,10.8
Inari Raja-Jooseppi Kontiojärvi,tmax,11.9
Inari Raja-Jooseppi Kontiojärvi,tmax,10.9
Inari Raja-Jooseppi Kontiojärvi,tmax,15.4
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmin,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Inari Raja-Jooseppi,tmax,nan
Salla Värriötunturi,tmin,17.3
Salla Värriötunturi,tmin,16.8
Salla Värriötunturi,tmin,17.0
Salla Värriötunturi,tmin,14.6
Salla Värriötunturi,tmin,16.1
Salla Värriötunturi,tmin,12.1
Salla Värriötunturi,tmin,9.5
Salla Värriötunturi,tmin,10.5
Salla Värriötunturi,tmin,10.9
Salla Värriötunturi,tmin,10.9
Salla Värriötunturi,tmin,12.8
Salla Värriötunturi,tmin,11.0
Salla Värriötunturi,tmin,10.3
Salla Värriötunturi,tmin,10.3
Salla Värriötunturi,tmin,13.3
Salla Värriötunturi,tmin,13.5
Salla Värriötunturi,tmin,7.8
Salla Värriötunturi,tmin,4.4
Salla Värriötunturi,tmin,4.5
Salla Värriötunturi,tmin,3.0
Salla Värriötunturi,tmin,0.8
Salla Värriötunturi,tmin,4.4
Salla Värriötunturi,tmin,5.5
Salla Värriötunturi,tmin,4.0
Salla Värriötunturi,tmin,8.2
Salla Värriötunturi,tmin,5.8
Salla Värriötunturi,tmin,5.8
Salla Värriötunturi,tmin,6.1
Salla Värriötunturi,tmin,6.3
Salla Värriötunturi,tmin,2.3
Salla Värriötunturi,tmin,1.6
Salla Värriötunturi,tmax,27.4
Salla Värriötunturi,tmax,27.9
Salla Värriötunturi,tmax,26.4
Salla Värriötunturi,tmax,24.4
Salla Värriötunturi,tmax,25.7
Salla Värriötunturi,tmax,21.6
Salla Värriötunturi,tmax,16.6
Salla Värriötunturi,tmax,19.4
Salla Värriötunturi,tmax,22.2
Salla Värriötunturi,tmax,22.5
Salla Värriötunturi,tmax,18.4
Salla Värriötunturi,tmax,16.7
Salla Värriötunturi,tmax,16.2
Salla Värriötunturi,tmax,18.3
Salla Värriötunturi,tmax,21.6
Salla Värriötunturi,tmax,20.7
Salla Värriötunturi,tmax,13.5
Salla Värriötunturi,tmax,13.8
Salla Värriötunturi,tmax,10.0
Salla Värriötunturi,tmax,10.1
Salla Värriötunturi,tmax,10.1
Salla Värriötunturi,tmax,9.9
Salla Värriötunturi,tmax,9.9
Salla Värriötunturi,tmax,13.2
Salla Värriötunturi,tmax,13.4
Salla Värriötunturi,tmax,8.8
Salla Värriötunturi,tmax,8.6
Salla Värriötunturi,tmax,9.3
Salla Värriötunturi,tmax,11.7
Salla Värriötunturi,tmax,9.5
Salla Värriötunturi,tmax,13.1
Enontekiö Kilpisjärvi kyläkeskus,tmin,12.8
Enontekiö Kilpisjärvi kyläkeskus,tmin,12.2
Enontekiö Kilpisjärvi kyläkeskus,tmin,11.5
Enontekiö Kilpisjärvi kyläkeskus,tmin,14.6
Enontekiö Kilpisjärvi kyläkeskus,tmin,15.0
Enontekiö Kilpisjärvi kyläkeskus,tmin,12.6
Enontekiö Kilpisjärvi kyläkeskus,tmin,10.9
Enontekiö Kilpisjärvi kyläkeskus,tmin,6.3
Enontekiö Kilpisjärvi kyläkeskus,tmin,11.1
Enontekiö Kilpisjärvi kyläkeskus,tmin,11.1
Enontekiö Kilpisjärvi kyläkeskus,tmin,9.8
Enontekiö Kilpisjärvi kyläkeskus,tmin,6.5
Enontekiö Kilpisjärvi kyläkeskus,tmin,6.4
Enontekiö Kilpisjärvi kyläkeskus,tmin,11.3
Enontekiö Kilpisjärvi kyläkeskus,tmin,11.3
Enontekiö Kilpisjärvi kyläkeskus,tmin,7.7
Enontekiö Kilpisjärvi kyläkeskus,tmin,4.6
Enontekiö Kilpisjärvi kyläkeskus,tmin,6.5
Enontekiö Kilpisjärvi kyläkeskus,tmin,5.1
Enontekiö Kilpisjärvi kyläkeskus,tmin,4.8
Enontekiö Kilpisjärvi kyläkeskus,tmin,2.1
Enontekiö Kilpisjärvi kyläkeskus,tmin,2.6
Enontekiö Kilpisjärvi kyläkeskus,tmin,6.2
Enontekiö Kilpisjärvi kyläkeskus,tmin,5.0
Enontekiö Kilpisjärvi kyläkeskus,tmin,5.0
Enontekiö Kilpisjärvi kyläkeskus,tmin,6.0
Enontekiö Kilpisjärvi kyläkeskus,tmin,5.5
Enontekiö Kilpisjärvi kyläkeskus,tmin,5.2
Enontekiö Kilpisjärvi kyläkeskus,tmin,0.7
Enontekiö Kilpisjärvi kyläkeskus,tmin,6.6
Enontekiö Kilpisjärvi kyläkeskus,tmin,3.0
Enontekiö Kilpisjärvi kyläkeskus,tmax,27.2
Enontekiö Kilpisjärvi kyläkeskus,tmax,24.4
Enontekiö Kilpisjärvi kyläkeskus,tmax,25.1
